frame,yolo_total_ms,yolo_preprocess_ms,yolo_inference_ms,yolo_postprocess_ms,tracker_ms,total_detect_track_ms,detections,tracks,tracker_name
440,13.963000001385808,2.1440000000438886,9.896199999275268,1.6515999996045139,75.4643000010401,89.42730000242591,8,12,deepsort_realtime
441,15.217400001361966,2.5521999996271916,10.659099998520105,1.6981999997369712,84.96880000084639,100.18620000220835,10,11,deepsort_realtime
442,14.673899998888373,2.306000000316999,10.369400000854512,1.6826999999466352,82.43690000101924,97.11079999990761,9,10,deepsort_realtime
443,14.619699999690056,2.24779999916791,10.429800000565592,1.6497999986313516,87.77809999883175,102.3977999985218,9,11,deepsort_realtime
444,15.721499999985099,2.531900001486065,10.658000001058099,2.097299999149982,87.51920000091195,103.24070000089705,9,11,deepsort_realtime
445,15.235100001096725,2.3484000012103934,10.791999999128166,1.7798000008042436,76.89589999988675,92.13100000098348,10,11,deepsort_realtime
446,15.247899999842048,2.264900000227499,10.64559999940684,1.7047000001184642,79.74709999933839,94.99499999918044,10,11,deepsort_realtime
447,15.428700000047684,2.3140000012062956,10.89490000049409,1.9059000005654525,80.19969999976456,95.62839999981225,10,12,deepsort_realtime
448,14.96760000102222,2.161300000807387,10.77869999971881,1.734200001010322,76.59479999914765,91.56240000016987,10,12,deepsort_realtime
449,15.76270000077784,2.5915999995049788,10.720300000684801,2.077699999063043,96.18140000104904,111.94410000182688,10,12,deepsort_realtime
450,17.294500002637506,2.9187000000092667,11.078199999246863,2.952000000732369,94.78940000012517,112.08390000276268,9,12,deepsort_realtime
451,15.491900000721216,2.3238999983732356,10.762500000055297,1.954499999555992,86.93869999982417,102.43060000054538,9,12,deepsort_realtime
452,15.59039999730885,2.2807000004831934,11.200200000530458,1.8041999992419733,84.04870000109076,99.63909999839962,9,12,deepsort_realtime
453,16.383900001645088,2.823700000590179,11.148199999297503,2.0272000001568813,142.93149999901652,159.3154000006616,10,12,deepsort_realtime
454,19.82010000012815,4.244800000378746,11.985399998593493,2.6082000003953,113.45450000092387,133.27460000105202,9,12,deepsort_realtime
455,15.659399999305606,2.7034999984607566,10.727400000178022,1.7791999998735264,78.08250000141561,93.74190000072122,9,13,deepsort_realtime
456,15.321500001475215,2.413899999737623,10.756500001662062,1.8357999997533625,68.1228999979794,83.44439999945462,7,13,deepsort_realtime
457,15.109100000932813,2.193299998907605,10.773099998914404,1.8072999992000405,73.73739999905229,88.8464999999851,8,13,deepsort_realtime
458,15.185599999502301,2.290400001584203,10.859900001378264,1.7351999995298684,71.6933999992907,86.878999998793,8,13,deepsort_realtime
459,15.965600000694394,2.83800000033807,10.787000001073466,2.0155999991402496,79.26059999875724,95.22619999945164,8,13,deepsort_realtime
460,15.825600000098348,2.8260999988560798,10.682800000722636,1.9472000003588619,81.30650000087917,97.13210000097752,7,12,deepsort_realtime
461,15.865399999544024,2.4986999997054227,10.988899999574642,2.019300000029034,77.86359999887645,93.72899999842048,7,12,deepsort_realtime
462,15.454500000923872,2.5955999990401324,10.70860000072571,1.8225000003440073,83.0515000000596,98.50600000098348,8,12,deepsort_realtime
463,14.99180000089109,2.26219999967725,10.733099999924889,1.692699999694014,85.36900000087917,100.36080000177026,8,12,deepsort_realtime
464,16.047699999064207,2.5341000000480562,11.225000000194996,1.8767999990814133,86.47059999778867,102.51829999685287,8,13,deepsort_realtime
465,15.311299998313189,2.3979000015970087,10.696299999835901,1.8555999995442107,68.14599999971688,83.45729999803007,8,13,deepsort_realtime
466,14.96059999987483,2.192300000388059,10.693300000639283,1.774199999999837,66.2801999989897,81.24079999886453,7,12,deepsort_realtime
467,15.65629999898374,2.248300001156167,11.1973000002763,1.8592999986140057,65.95749999955297,81.6137999985367,7,12,deepsort_realtime
468,14.843500001356006,2.1653999992850004,10.656300000846386,1.7259999985981267,70.84439999982715,85.68790000118315,8,12,deepsort_realtime
469,24.34940000064671,3.6473000000114553,18.703799998547765,1.7050000005838228,68.18339999951422,92.53280000016093,7,12,deepsort_realtime
470,14.775600001215935,2.1928000005573267,10.674499999367981,1.6317000008712057,62.57120000012219,77.34680000133812,7,12,deepsort_realtime
471,14.853499999269843,2.074699999866425,10.718800000176998,1.7886000005091773,67.69979999959469,82.55329999886453,7,12,deepsort_realtime
472,15.610800001770258,2.347100000406499,11.170499999934691,1.7889999999169959,73.77070000208914,89.3815000038594,8,12,deepsort_realtime
473,15.547600001096725,2.329299999473733,11.135200000353507,1.7637999990256503,77.28429999947548,92.8319000005722,8,12,deepsort_realtime
474,15.039900001138449,2.2761000000173226,10.683700000299723,1.8017999991570832,73.60769999958575,88.6476000007242,8,13,deepsort_realtime
475,14.931500000879169,2.133400001184782,10.621899999023299,1.8780000009428477,69.00699999928474,83.93850000016391,8,13,deepsort_realtime
476,14.627100002020597,2.000399999815272,10.704700000133016,1.6584000004513655,69.38460000045598,84.01170000247657,7,13,deepsort_realtime
477,14.64249999821186,2.0511000002443325,10.631400000420399,1.6943999999057269,70.5456000007689,85.18809999898076,8,13,deepsort_realtime
478,15.308500001206994,2.603099999760161,10.737099999460042,1.6876999998203246,76.86350000090897,92.17200000211596,9,13,deepsort_realtime
479,14.917600000277162,2.160399999411311,10.745999999926426,1.677100000961218,75.88330000080168,90.80090000107884,9,13,deepsort_realtime
480,14.888299999758601,2.2461999997176463,10.672900001736707,1.665800000409945,78.88450000062585,93.77280000038445,9,12,deepsort_realtime
481,14.976999999955297,2.1747999999206513,10.679099999833852,1.796200000171666,79.12149999849498,94.09849999845028,9,12,deepsort_realtime
482,15.304199999198318,2.2615000016230624,10.937400000329944,1.7871000000013737,78.26109999977052,93.56529999896884,9,12,deepsort_realtime
483,15.710799999535084,2.508300000044983,11.185900000782567,1.7259000014746562,76.38949999958277,92.10029999911785,9,12,deepsort_realtime
484,14.814999997615814,2.2613000001001637,10.64540000152192,1.6161000003194204,93.8280999995768,108.64309999719262,10,12,deepsort_realtime
485,15.036000000312924,2.256600000691833,10.703500000090571,1.7735000001266599,79.71229999884963,94.74829999916255,10,12,deepsort_realtime
486,15.265300001949072,2.2379000001819804,10.940199999822653,1.7840999989857664,73.91520000062883,89.1805000025779,8,11,deepsort_realtime
487,15.351999999955297,2.4075999990600394,10.775700000522193,1.8519000004744157,69.00740000233054,84.35940000228584,8,11,deepsort_realtime
488,15.093600001186132,2.3799000009603333,10.690799999792944,1.7406000006303657,70.7121999990195,85.80580000020564,8,11,deepsort_realtime
489,15.617300000041723,2.359799998885137,10.738099999798578,2.1778999998787185,78.4449000004679,94.06220000050962,10,11,deepsort_realtime
490,15.275800000876188,2.441700000417768,10.788999999931548,1.7496999989816686,76.80230000056326,92.07810000143945,9,10,deepsort_realtime
491,14.964900001883507,2.2931000003154622,10.683300000891904,1.6978000003291527,75.38250000216067,90.34740000404418,9,11,deepsort_realtime
492,15.283900000154972,2.4312000005011214,10.798600000271108,1.7686999999568798,74.84549999982119,90.12939999997616,8,11,deepsort_realtime
493,15.14439999870956,2.399599999989732,10.762800000520656,1.649800000450341,69.79890000075102,84.94329999946058,8,11,deepsort_realtime
494,15.116399999707937,2.3044999998091953,10.799899999256013,1.7238999989785952,77.74620000086725,92.86260000057518,8,11,deepsort_realtime
495,14.815700000151992,2.223900000899448,10.648699999364908,1.66700000045239,67.5906000006944,82.40630000084639,8,11,deepsort_realtime
496,14.818300001323223,2.1512999992410187,10.618000000249594,1.7191999995702645,74.85960000008345,89.67790000140667,9,11,deepsort_realtime
497,14.754499999806285,2.0566000002872897,10.712100000091596,1.7258999996556668,116.20810000039637,130.96260000020266,9,11,deepsort_realtime
498,18.211600000038743,3.6213000003044726,12.370499998723972,1.736799998980132,73.61269999854267,91.82429999858141,8,11,deepsort_realtime
499,14.83809999935329,2.1589000007224968,10.67239999974845,1.7463999993196921,77.95580000057817,92.79389999993145,9,11,deepsort_realtime
500,15.290199998766184,2.3397999993903795,10.78860000052373,1.8682999998418381,77.15769999846816,92.44789999723434,9,11,deepsort_realtime
501,15.329600000753999,2.0946000004187226,11.177099999258644,1.7769999994925456,70.18019999936223,85.50980000011623,8,11,deepsort_realtime
502,15.754499999806285,2.524999999877764,11.207600000489037,1.6919000008783769,95.89499999955297,111.64949999935925,10,11,deepsort_realtime
503,14.92570000141859,2.17270000030112,10.664600000382052,1.7903000007208902,80.19089999981225,95.11660000123084,10,11,deepsort_realtime
504,15.592799996957183,2.5371000010636635,10.991099999955622,1.739100000122562,129.802100000903,145.3948999978602,11,12,deepsort_realtime
505,16.03539999946952,2.105799998389557,10.63619999877119,2.9656000006070826,89.05229999870062,105.08769999817014,10,12,deepsort_realtime
506,14.57710000127554,2.070599999569822,10.61909999953059,1.5854999983275775,94.35029999911785,108.92740000039339,10,12,deepsort_realtime
507,15.22580000013113,2.2640000006504124,10.961600000882754,1.6900000009627547,81.25940000079572,96.48520000092685,10,12,deepsort_realtime
508,15.581800000742078,2.447599999868544,11.14179999967746,1.7074999996111728,92.07619999907911,107.65799999982119,10,12,deepsort_realtime
509,15.415300000458956,2.6127000000997214,10.679200000595301,1.7840000000433065,114.04060000181198,129.45590000227094,10,12,deepsort_realtime
